"author_channel_ID","author_number"
"UCYIrKzkQnNHFFlkjN1vWwhg","0011801"
"UCYIvgU_qjYg8O6dK17kclYw","0006521"
"UCYJ3qODFAo0nMGzdy0khSTg","0019842"
"UCYJZDQW1xG7qHe7HRV0CJ9A","0001293"
"UCYJqULLBMZGe6YW8NHb3Bhg","0018567"
"UCYKRdv3CW4gAuYoCZPTR_5Q","0005228"
"UCYKr4qDCSaDIJcaseV101KQ","0002672"
"UCYL8XvgIZVNEOgfWIHbApkw","0006353"
"UCYLF6iiotoJo3ZeaalcsSKg","0010414"
"UCYLFrXcMw04jem3SNi5OtJQ","0003636"
"UCYLGkCRVFXBox32c_ifKKPw","0008378"
"UCYLPTcS9o45stGj2eL4GUWA","0006362"
"UCYLW4qZYkE7wXBYEfD49bpg","0005688"
"UCYM1lM2ndcM0EBDv8LP3x9w","0022227"
"UCYMB91iKkhXfLUlmfdXi7BA","0004653"
"UCYMWKS8VsIPGWDtubi6Lv1w","0020527"
"UCYMZ3whMerr3wNwMKlhs5XA","0021112"
"UCYM_9FLiEoJo_I-gCsEomkw","0003609"
"UCYMp0I2Ls_N2wOnXZuukQIg","0012158"
"UCYMuKO76PGMAKtHuK9JSHgQ","0019827"
"UCYMuoIrIru8ZF3zQlZwrLug","0017938"
"UCYMwEgRqlouvNXb5WJJMBxA","0017655"
"UCYMxOaJHhQSsFxmLcf7ysnA","0004097"
"UCYN6dxseymDZjJAZ0r6j5iQ","0007849"
"UCYNFoNtmU2GMUWRAESV3jPw","0016467"
"UCYNW9l9-GgxF6ZCbT-MypAg","0002360"
"UCYNmNZUGEa1p0zNcqvJUGHg","0016878"
"UCYNxoQl2pdPcH01kihahirA","0000236"
"UCYO3f6FE37dafWxL5kv314A","0022674"
"UCYO7Nc8arKIiMHVY54w_0ug","0001757"
"UCYOKr2wvqf-XGx0eIgSdcXw","0004952"
"UCYObdQsZ1infRxwxqs-y23w","0017678"
"UCYOskWQPc-XWZGjvhVhmqQQ","0006783"
"UCYP7AQpnhtQ6ykeAVZaI1QA","0018787"
"UCYPKKunTO0g6WUCyEZzgk-Q","0018302"
"UCYPM05oKTyhBm1klMBk8WFQ","0012398"
"UCYPhGwp2yQsVaIe3VKIudyw","0016378"
"UCYPx1lH0EAP9-Im-Jj4_EGA","0004142"
"UCYQHQ0imi0-692EvEkSTUeg","0021265"
"UCYQKdPcGJtgIHY8LRl9vpqA","0017663"
"UCYQOJ6Q0wFZvvK31ECcbqsg","0011387"
"UCYQifeESCvN5fXOSNk-xy5A","0014635"
"UCYQscutY5EwqeM8VwrfqNcA","0004313"
"UCYR066CJcB742o0K9poOeqQ","0006791"
"UCYRGrQJOPFtZG5Cpt9ZGpGw","0013716"
"UCYRrUj_cVXrN2ND4TU6SfyQ","0006940"
"UCYRxFt88UXgrF6Rqg_dsV8Q","0008135"
"UCYSMARZYcX4Llbw53FOWmaA","0014554"
"UCYSiOszF0m2xCEonVDEhRxA","0008535"
"UCYSszTJzG62EmO91F9-m0Nw","0005019"
"UCYSxUYlvAD5vrGtNr_8YY7A","0020885"
"UCYSxYxxxr0Sp57YvKXcmDyw","0015410"
"UCYT0P6OadVcO-1M4ZsN7s2g","0007723"
"UCYTBuAHfnJPaD2ngzyb4P2w","0006040"
"UCYTKEDVCOyBwELC-OgdHXpw","0018477"
"UCYU9JsY5VtXr3WZ9mxsHEBw","0014675"
"UCYUCDfrRvjWwX6qXfVC5rHQ","0012752"
"UCYUINyB6JGat0iGbU8my6QQ","0020609"
"UCYUbSz4obw3pgL1PUAI0QKA","0007560"
"UCYUf2eW2B-TNq2cyq1V-uxw","0001647"
"UCYUoxZGrC3S6q4o35BwpUTg","0006628"
"UCYVHJauhkqawmFt5odIDwgg","0016947"
"UCYVuYV-lNZuMDul8F1UR3IQ","0016255"
"UCYVxO_QA4Sad13NAP7932SA","0019087"
"UCYVx_v3Cl-5haCpEtX-SGJg","0014306"
"UCYWE9TYVup12WALY8spHIdg","0021922"
"UCYWb4PRpho5eIL8W9R9aPIg","0007679"
"UCYWoUeRw4tTB9C5dLN8x1Rg","0001678"
"UCYWxOknQ25fcLK7vWzU7PsA","0014421"
"UCYX9o6TEhw-poEYuV2MsU1Q","0006309"
"UCYXCS2v1CjliuCXr8u5tCBA","0007953"
"UCYYvp7pf4HzojwWLrKum7YQ","0012049"
"UCYZ4vQ6Dh_Hy5j4tOK02s3A","0017087"
"UCYZ52Yh5U6j9BSLd4s-0ZQg","0021201"
"UCYZAPPtSfaLLnq9Il5kfHZA","0006508"
"UCYZHEa4ap8hUP9Yw4Xenjyg","0012292"
"UCYZRt473UdDJ4yRoGZTDiuw","0012154"
"UCYZar7HHqCyhmtJyAcgGkdA","0017647"
"UCYZauGDjkFmOU858Dz_kWYQ","0001763"
"UCY_BxgtjhSX-t2-vc42Wzow","0002577"
"UCY_WhV8VBiS2uHNZiePqohg","0005491"
"UCY_jav7ngkDRwILa5VOd1wQ","0010036"
"UCY_lpOC7Ifo4G-Vamgg-Bqg","0012910"
"UCY_tCISIk1eyo3uBxmswJmg","0007045"
"UCYaJ_dC9rc4KIhpKVevJbzQ","0009231"
"UCYaLbKaI0fEWnA5BC8_aMhQ","0001409"
"UCYaOZ3qq0ayyFfsN6Px-WBw","0016429"
"UCYaT5YyJ9-2mKnLR4ruuhrQ","0022780"
"UCYargkvChD72z8TamaTCzJg","0005059"
"UCYb3LpjE_6EntEaxk_c8ZJA","0022474"
"UCYbAsIkG3a3A5oRAdaycnIA","0008309"
"UCYbOjWGq2DecXkKkC1SIshw","0011669"
"UCYbXZS3NORzx12v79So8ZOw","0007792"
"UCYbnRYb6gh9cWqtUx6N0s7Q","0016350"
"UCYboP9ahEquopsTxsKAAHtw","0011466"
"UCYbwBihdxxBnfEemg479_iw","0010782"
"UCYcB_MEGPvtik_nsioJq2bA","0008985"
"UCYcLPRCRlHstaJeuxvSRTrg","0002421"
"UCYd6cYfQs7uL4oIApg735jQ","0019667"
"UCYd9-uo0h6XCXbmk3Qxau5A","0001386"
"UCYdLyzpeClKTw-ordP2exPg","0003219"
"UCYdMnQAsQWVo_ju2CJCOJbQ","0004719"
"UCYdk5wr26-2QqEwRN7WLdPw","0001119"
"UCYdvK7hVRUVLKru3tLfp6BQ","0015809"
"UCYeSTW1ocEmIlerUVrbTXpA","0004396"
"UCYeV5dX_uSjuyw01qbNdjXA","0006945"
"UCYeVb2zB66LrawoOuganCrg","0002902"
"UCYeVdz9zgNc4M9W2UCrrEXg","0013461"
"UCYeuiXbW01EtC1kgNiVpT7g","0017330"
"UCYfYJMPhbjkYeeYCAbyd-Tg","0002175"
"UCYfiWENX4tVuJls31Hd-V5Q","0004826"
"UCYg1sMfTLJp06F2aYNm7TTQ","0003499"
"UCYgAJEblhsk4dRESAmJ4v3w","0018849"
"UCYgaL6N-FDCDgNvo3RkAl2Q","0015370"
"UCYgo03o8yMb89BR-wXKAg0A","0003680"
"UCYgyBZMZFQsT0pwK6nqiXZw","0005485"
"UCYh-wnp_V-VZVaizEWEbBOA","0002555"
"UCYh8DEj7XIiWdpAGucIp8KA","0010150"
"UCYhAzsSRje0u_2aLMUFG0Fw","0018706"
"UCYhF1XTQgS4a4PpuFNIlpsQ","0021788"
"UCYhmbeE2sOM15VoR1PgxF2w","0015893"
"UCYhqWu1BEMXXAVNc2p2b5PQ","0001512"
"UCYhw3mTxS501gLO0buVFoAA","0003055"
"UCYiIJS00YK5Z7QNuoC_SUTA","0018350"
"UCYiTTo6r_zAxzMp8QiH2upw","0017675"
"UCYjMLSz_pnJs_AXQ-K2eFbg","0011764"
"UCYjNX4kt1UQGaUcmdJDOakw","0013873"
"UCYjd_1EV1KXIGSqYIvU51ZQ","0002313"
"UCYjhMXLPCumyu9ZBGV3u9KQ","0017264"
"UCYk3fc4bqgmUOGCAvskwcww","0012567"
"UCYkBv8jUcFSiMjgnYcMkNjQ","0004711"
"UCYkVUJsohS4_t25AsSEVGUQ","0001074"
"UCYlKtb8yFIdY4OOJtxDE2hA","0003423"
"UCYlUshFGz_L-S-Znuet2RiQ","0005776"
"UCYlXHq8DnABYC2NVs4uAuEg","0010690"
"UCYlXslM9sxmoD5msCCy2T3Q","0011243"
"UCYlZYfIGabRiDd9I0cOkTkA","0018097"
"UCYloyXz2Rch8Z8Dv0JQet-g","0011577"
"UCYm1eTnQGarPwBdMjtC5fJA","0021630"
"UCYmEhXxGkx5pKYd9jtWhRIA","0004788"
"UCYmhcAWKGIzd7V5353BYeHQ","0005773"
"UCYmyUM08xUeYmNol78N6q0Q","0019389"
"UCYn0H3kFIRDxPvxnlv7_N2Q","0019218"
"UCYnAyclNH_wn06kZ6IJWY0Q","0003304"
"UCYnLApaoITYvYyOH8GNnCLQ","0021800"
"UCYntf-G25TZpvI00GfJ1AlQ","0020544"
"UCYnwi6auuqi1k1XDdda_zmA","0013346"
"UCYoJ_kJjJ1CrMZzeZZRt3PQ","0022225"
"UCYokCm4nXs1_CDhd56sqMMA","0022027"
"UCYosJ8fTNiBmupxwWRMtUbQ","0007231"
"UCYpNxX98KXh39tZBdYWEv0A","0006306"
"UCYpUVybF-zII5TQCCuEKQmQ","0018487"
"UCYqYfehDPkyZ16OmrzqeOzA","0008179"
"UCYqh1Hj1LkGzH193kmvXoYA","0021907"
"UCYrNfsdm83nVjmSlcCR5_Fw","0007284"
"UCYrTHSdsHhOS8jx2ng9L30A","0004462"
"UCYrehBUIhp4_a-7QRgUyLvQ","0011544"
"UCYrybwr0a4X60vnQU19D6YA","0001285"
"UCYs8EJLTFxd8q0g52lQ6lmw","0005746"
"UCYsJIryT44HQnrxyrREL9PQ","0019419"
"UCYsKHoIZwsUp5OPUvUPDZSA","0018592"
"UCYsL9MUtuCWRH-meb8yd3AA","0011600"
"UCYsQISC2I0o3RhtDOhAsTgw","0006270"
"UCYsuPoZY017nbcOSJUS_qnQ","0009064"
"UCYt1la2E8rllv0GQaDvBJlg","0016490"
"UCYt9jOTsbAskvC_qxdisB1w","0013974"
"UCYtMno3rfTJkKEGmQqFKL1g","0022384"
"UCYtVmx9xGiQUemOtQ3cPziA","0006164"
"UCYtdPFCUDcxNPkfs5QPchFQ","0017206"
"UCYtjnq58xTJODZYErLRyHnA","0003821"
"UCYtjpsSQc7q1-LO22zXKNdw","0009448"
"UCYts6i3fYOdTiTJcCeiH5Kg","0003134"
"UCYtsY5rwSJ7RDOgsn-BlSKA","0011769"
"UCYuP9RMEf1bIPsaKpwcETpQ","0007436"
"UCYuchaLY30jiJ1s-GyQB5aw","0000242"
"UCYucuVaRpt3kVDFXHyGC40Q","0004779"
"UCYulrlKOH5c9Wa8oJcgdFsg","0017846"
"UCYunME56PESU7N6aMM7TK4A","0018153"
"UCYurIXwG0yO1cEr-delG6tw","0004874"
"UCYv4U0BbTidPLGX5UdjhbQA","0008344"
"UCYvYN3AQNGOEZU5aSuCsFmg","0008555"
"UCYvbqtKljO_OraS_-OV5hAA","0004737"
"UCYvgWkTHqVnmAypWBZhj6Iw","0003841"
"UCYw9HHWG7-0NWKxe9h0F_pg","0010084"
"UCYwDijMdASDN_9P-9raySWQ","0020304"
"UCYwSyTzzNH2Lf9eGft-Qbdw","0010000"
"UCYwUvnVs2fYM2UZV0zi_VyA","0020039"
"UCYw_rviMmlQJ9aAU2pAeA2Q","0010187"
"UCYwc06Yqw5VaGA4aZQkrhhg","0000964"
"UCYwrZomZ4kGgyYpFywCHkqg","0013702"
"UCYwyD7hB9sEpPjRXz9iVjgA","0007517"
"UCYx4XCp7VMg-TH3sZO4Kf3w","0001103"
"UCYx4tkiOXMqA7MiVCGolsIA","0006519"
"UCYx9i-n1bVeLQmwSAIzq9hA","0015020"
"UCYxE37IScj5K1hlh65Vwyog","0022924"
"UCYxmShg9owH48pXP2bx2f-A","0022657"
"UCYxwF2vEuH1FHE2RNvr0upA","0016154"
"UCYy1L4HO2Z2xMVrZocnyqRw","0022559"
"UCYyUAT7N3efun5LCmizRarg","0010528"
"UCYyxYEBtVfT333HkY42Z3vw","0020914"
"UCYzD5IhBtIAbh31hUqa6D1w","0012603"
"UCYzahf8Z2_k9KeUZERvw1Vg","0017643"
"UCYzeZ4FOwcasPNCEGbA6wkg","0005056"
"UCYzujnsW7t89Z-EXI8klK7A","0022648"
"UCZ-1jlbkH57z3_wBIAzbzDQ","0016024"
"UCZ-3ZS0-tEt9aLP1PNuNrgw","0016566"
"UCZ-H71ewZgoo8g-Vx5TEq0w","0014042"
"UCZ-g8IZvc3wy1loqkEMt79A","0001508"
"UCZ-gekZ6HiP6I7PHi3ZUURw","0017100"
"UCZ-kbxts0ecA0oFhZ7h2Ddw","0017904"
"UCZ-v5wzjKfrPmN1CdtnUcsQ","0007058"
"UCZ0H4OmGkNKkSnSCPdaqwVA","0019493"
"UCZ0R1qNlApG41ARzJNUN3cg","0015540"
"UCZ0Rdiw3VoCxuLHVKJNvCyQ","0011799"
"UCZ0SCz4LNP9rQuIYus7xw3w","0014843"
"UCZ0fpSMgLb7oSn5QfyjLC1w","0008949"
"UCZ1C_0Oc1GSUMJPBzG32fjw","0018983"
"UCZ1pgUQNEMCQazMbL0C7DuA","0002088"
"UCZ1xPD_GrIGpI8clTZsB_ew","0004907"
"UCZ2SJcDPuwWCx8rk4Y9FwzQ","0003695"
"UCZ2e2cszpyOab7n-RKAuNhw","0012001"
"UCZ2lv2IhA18JGwBVJwZ3o1A","0010711"
"UCZ2pe-mrQNIPTeteJAQ5uNw","0021681"
"UCZ2sas3Lz7yl8_OddLugWHA","0002861"
"UCZ3F5l5wiTs3i1mjKnuWZpQ","0021198"
"UCZ3UFCNH1stTUdyP0GGAWJQ","0006962"
"UCZ3arDDbN65H9XmVo00prgQ","0015738"
"UCZ3ipej-XYA2YaLSE66ZRag","0019739"
"UCZ3j2LWsdPTZ5aW85C_suyA","0000768"
"UCZ3jExtWohvpcPOq1Ya-YLQ","0016125"
"UCZ3pSTilP-3hcU1Yho4zt7g","0012243"
"UCZ3uvxmZ2cjOQ-2ldzfcP7A","0020355"
"UCZ3vW0Fu0wQcnAtevKJMTTw","0007547"
"UCZ4-apQiMZJg6D5CaHNp34w","0010289"
"UCZ40l_nEncmBni6iGZVJ3aA","0012191"
"UCZ4IQjDi0N4zl4VtgSbYPyA","0011637"
"UCZ4JPf3StroFg3dLzhzcdoQ","0015590"
"UCZ4JXw7bMeUVpEmQ3Fyig2w","0010406"
"UCZ4la7rsZ7vfKhocdURaEgw","0010488"
"UCZ4p4AjF8kmxZOW5Zo73LDw","0000124"
"UCZ54QnW20Eaz3Zt1ssj5yXw","0013951"
"UCZ54lqUzHRVu2cmi-7G3wWw","0005348"
"UCZ55IGpiXZdDEzz_V-cS2vA","0005935"
"UCZ5AcgdQ2aadjX5Hn1D7PFQ","0002874"
"UCZ5L-IV_poYb40mQi8w73ig","0020013"
"UCZ5YX5VImxL4zMqsndIgR3g","0013613"
"UCZ5ktmYnVLHd_8Dimj0WoAQ","0014874"
"UCZ5shr-_2hznnvejqxOhUzQ","0011508"
"UCZ6HHp3nuSVsmJgqNHoIYDg","0006957"
"UCZ6ITEgbRX4Xoi0peEn6nwQ","0001681"
"UCZ6P4-cERDjFDaXuaPzVbig","0000158"
"UCZ7-JxWU1o7gHue8soTYB3g","0007815"
"UCZ7Fw-UwkrBgYXMZJdgo0Wg","0012159"
"UCZ7LEGVPgWCW1arieVOhyGw","0011496"
"UCZ7NEyqmm4N5XpzxhO0rCHw","0009057"
"UCZ7PYZe_aHEtp4dF07Ez31A","0016431"
"UCZ7qAJce6OAE4TFUKPqmHWg","0001899"
"UCZ7yqqof9MVoSPz-hqU_mYw","0015584"
"UCZ8BJ_zwGA0XKgQbopgL1Ag","0009362"
"UCZ8IffC0sHvNPOXEXLhpobQ","0015997"
"UCZ98ltylHddu9Ea1RnYOmYQ","0015457"
"UCZ9_DkSABc1OCd8GAUErI6Q","0015337"
"UCZ9onQq4dcfveE5kE3k7I6g","0008209"
"UCZAGFj34PBPH2OxpXdeWIeA","0004457"
"UCZALk38bWFQjNj8jfODXH7w","0019358"
"UCZArHmFVy4j2HmovuOBXbTQ","0002171"
"UCZB9t8YMRcU0f_FrbhGnEzQ","0000894"
"UCZBFK9zk5tNAnzuiRZBxPjQ","0018642"
"UCZBaOQwDlILVYNm2g_eZfzQ","0010877"
"UCZBdhtSWzBHvXLur-EI6EGw","0013436"
"UCZC1R4fXvSk3PBeAN-pVdLg","0022018"
"UCZC3i79JPQrwgJG7_k50HuQ","0016495"
"UCZC6SA-p5XJE7A1wXb3h0Dg","0017821"
"UCZC990hwckOqTTpb0OW9NxQ","0016600"
"UCZCKychf83q530tHfKaCB6Q","0007010"
"UCZCNizO845ZAZZZiZ0XEtCg","0019854"
"UCZCQJhaJExtt-OLJkSyV82w","0008275"
"UCZCWvzeuZCbfHiajZE_cinQ","0012278"
"UCZCqOVGYNBR2G5_fi0uFR_Q","0006602"
"UCZD3Yw9wTylwHbAwVS3FAUw","0010372"
"UCZDNnxsISs5mO7qrIEoXS7A","0005444"
"UCZD_UbiRmMfxgSkDPUeCNLQ","0006136"
"UCZDnrhl_ZwjdceqjMr2FGTA","0019443"
"UCZDrtVh9jYdLgCKKxqUmAkQ","0020256"
"UCZDtglkbsA1mXnAtvbrfp2Q","0014699"
"UCZElS4lQP3xPLQaXaNl3LtQ","0015461"
"UCZEr5hwGc_SAd-ia7vil-KQ","0009507"
"UCZFGPUGDJJQmWWwwnqi4txA","0022551"
"UCZFKNi4uKQeB0oSM0BIY2dg","0022796"
"UCZFlNaByMI_xlLDZsVmC0JA","0021100"
"UCZFuSMcd41IZtY6NiQYfnKw","0013761"
"UCZG2805QrRpnVRMK6MQ5-Ug","0021296"
"UCZG7P3nasdynJETq4zeEURA","0017021"
"UCZGWuwTdRyQXpgKGk-Xa0pQ","0006090"
"UCZGfHNL2IFoZwj_D3H3CL8A","0012518"
"UCZGiQ3yJ7NRnkhLzxJ7ddLg","0002077"
"UCZGm5CV7EDNv48bs-HIE9IA","0011593"
"UCZGsQWPc1UdedcgMakBppUA","0017131"
"UCZH3mnK0rp68S9eSwUgYHOA","0005347"
"UCZHYiO3B4Ju-eGCAtvnc8aA","0015592"
"UCZHc1km9ZAo8s1vH8occ_6Q","0015191"
"UCZI01C7IePfRwZu3M1cB5tw","0015341"
"UCZII_x9dYJKAJ23-vJ8JY8A","0022400"
"UCZIcbS-XvHRmvwj5gSRXecA","0013279"
"UCZJ7BOHDxvXDRYZGHbrcARA","0018878"
"UCZJCjc3tIOX_FRO3L2RkbOQ","0011945"
"UCZJaLjgSd-NaMvOX2Do5Kng","0011699"
"UCZK_ZOT-f--bLn6sxB1h9Eg","0018249"
"UCZKe93hJHe_NppkRxOPRc0w","0020293"
"UCZL-8FEVQgx99Su7AeYY6Ww","0021623"
"UCZL0pdAHrJfjhHR8TTI4pTA","0005815"
"UCZL37XaEYGPytRn3oQWtiuw","0021870"
"UCZL6THb6LzutuJSUY_HALLA","0003641"
"UCZLBW3kBEaQWD9TgoOXm4Uw","0000329"
"UCZLNWvKeJSki-bYsBkgjj0A","0018039"
"UCZLb39cSwBrJAlAvrdMAKlw","0006110"
"UCZLnCUaf4TbRcHxxYg6f6dA","0003441"
"UCZLqpB5Hh2g0Kq7Nv-8o25g","0014218"
"UCZLw2nvxmGDr3ngQ8cT8W3g","0013022"
"UCZLxXG8hcg5FEboTrt6yeLQ","0019313"
"UCZLyxow5ifGoemUm06RSmxw","0018550"
"UCZMGNhX-SPhizrt1sPRdDWg","0020744"
"UCZMeCRoecO67nyH0jvuRljQ","0018606"
"UCZMtrAeO5WcnW7xW84HojCQ","0016496"
"UCZMu0mVyK3nqtOXBHTCTBeQ","0017640"
"UCZNBCD2myJltmhkG-RmHvGw","0021714"
"UCZNFzZz-a07KzyvuUBRjwMw","0018061"
"UCZNHnLahNJDgIj04PVRMxcw","0021900"
"UCZNR1utmEVLN7SDqI1D2Qtw","0006622"
"UCZNZdGuj9LQupdMD22ZWJow","0011827"
"UCZNfqAtRu6anGwSR8HMdMUA","0017203"
"UCZNoURhEIJNgNiLtVP3QSZA","0022119"
"UCZNpmU_f5Vl4LewPAtzO7HA","0000328"
"UCZNyXqxA1utoXcCDyErzepQ","0002054"
"UCZNymo-zY2aukcQ8fePsIPw","0009161"
"UCZOLx6z4nCqRRSubdamzdZg","0007466"
"UCZOgDCMWs3Ii-mhQTGRi0UA","0016531"
"UCZPMZib_UlV9XENsGhJRymw","0006367"
"UCZPkxC7zfcnNZzyzlgYLT7g","0022778"
"UCZPpLoLmzQ53m_X4vJKulzg","0000933"
"UCZQI3FkUlXTlI8SgCiU5cuA","0018747"
"UCZQR-HxBOrOMeb46ia3Luvw","0017343"
"UCZQWosKaFaEK2jg2w6n_lOA","0008799"
"UCZQn_9Ba1fUshlQcc4IjO_w","0010245"
"UCZQs-3J5yjC-idaWnq3phjQ","0021649"
"UCZQvtHuhLjVFl5l61cLpjWQ","0000008"
"UCZRMSryUOcezqRZK-WjKy-Q","0017124"
"UCZRb8F44tZlSBqHhYKCelrQ","0003375"
"UCZS-HsVMU1wv_OW33XA1GVQ","0014468"
"UCZS0NgnoXZWbtBLLSgcioFA","0001220"
"UCZS8ZCOGkDoyaA985KGnC9g","0007407"
"UCZSCjZ8HosVgCtTqcRvShRg","0020138"
"UCZSM41hOuAsfqQzK3xhIQXA","0005616"
"UCZSP3wn0R1GmgFIh_abpHsQ","0000850"
"UCZSTsmEubF4xR8uTq0SFeIw","0018419"
"UCZSc7NWyAZxXApacZ8HHOXw","0000388"
"UCZSypf-BUi8rZ75Ga0Lui8Q","0019941"
"UCZTUyd8CGih0Z5NG36hx9Kg","0016483"
"UCZTXtp3KS2Nufd-_TpKRtxQ","0013515"
"UCZTibmSoTKn7MdRXrL1W0Ug","0002183"
"UCZU4qCg7IrjyTdjJn_nNMwg","0004652"
"UCZUAIc8HSW6p2ZGUrwWOHRg","0015745"
"UCZUHLKMsYeZOdT04sn54zag","0020494"
"UCZUaKed2pbUQgwCSwPg6O3A","0002122"
"UCZUplBicpv0g0abWNK8m36w","0003393"
"UCZUzId9b6o_0r9b7ljYHa9w","0001372"
"UCZVQ5xSDYQZ1moXEkBZiAew","0020408"
"UCZVQTGAIZbCPpk4QoziwUew","0002990"
"UCZVQTV3gpKubru_kmTHQdSg","0008965"
"UCZVVpxQoaeOXKGJwOHYsnRw","0015909"
"UCZVej4lvZmO3q-wQs12H4uA","0011619"
"UCZW4-3-X6XBFpDujZv4jvfQ","0005282"
"UCZWR7M83vwyj1hcS7RQE36Q","0004369"
"UCZWWkzak1IWU2_LXtl3UyxA","0009635"
"UCZWtfiCbdkMr436LehIgnBw","0009290"
"UCZWvVhcI5ap5HEUXNPLAmvQ","0011586"
"UCZX5dE5mys4qdtnScfVgHKA","0015317"
"UCZXKHmn4qLszATmk7e7rB6A","0002721"
"UCZXOjW_HpXDcD5H2prTK2Rg","0005150"
"UCZXRisBjSurBC2-62jxIDtw","0018243"
"UCZXW5KJLd0ZHXQP7kjT14Uw","0013434"
"UCZXcSuvbecdEO31JbR4zwIA","0000748"
"UCZYBvC84YwSMTStjPLejUSQ","0002539"
"UCZYVVg3AgFPK6k1iHgxG89g","0000382"
"UCZY_g-xsRciK1q_K2nVkaRg","0020907"
"UCZYgLBybRzN-W1NcnDnZQ8Q","0022157"
"UCZYk9jcijf1EIXkpwxhYFpQ","0021641"
"UCZYliubmkxxc9uOK2FjQf6A","0007481"
"UCZYy-r-q712BtwQlZgax-ng","0018780"
"UCZZQjIOC091BgZiWYnmvNaQ","0016905"
"UCZZRbIsaScR-GOz01fZWhDg","0002380"
"UCZZUVGyNhZOukaYCjIDwU9A","0002451"
"UCZZZBW8Vs0kHeIUB0Cm3_gQ","0013624"
"UCZZeIYySyiq3qghzgLQx5SQ","0006684"
"UCZZqQYgmX4yH6UfGS_8iIKA","0022913"
"UCZZqZ0mjuziu_P9bZLzb4qw","0019629"
"UCZ_3o0wWYVJ7zs5T5s_yD2Q","0009831"
"UCZ_IJaZRVH0_UUKn0Hchm5w","0000368"
"UCZ_Qxkfb-AjqkxPuvILS6Kg","0020341"
"UCZ_VLVpkllnY314vB--4VhQ","0008144"
"UCZaCTp_A3tJlQ4tKYnFvvqA","0011143"
"UCZaT_X_mc0BI-djXOlfhqWQ","0021042"
"UCZbaMhZ6CghvzFdO9EoDm6A","0014301"
"UCZbl_KUy-jh-2CsxJFZGFtA","0019737"
"UCZc-Jw0a11EA1WZQG5RU5lw","0020746"
"UCZcFjGTiIIvc975khnt4UCw","0005200"
"UCZcZWWqNhnEZAP2VCkD8CDA","0021132"
"UCZcdBqkxO1mGaJB8949fZ-Q","0007324"
"UCZcmUUDsGoA1TUq2iSu96xA","0004787"
"UCZd1OZ1XQKFutCtJ90ocgfA","0000790"
"UCZdOi-G_2zhzmuEn07GR2uw","0020452"
"UCZdhz7rvEDUt6t5gYCvcObg","0009924"
"UCZdyVZ34tM1r7AEcjvCdDZQ","0004707"
"UCZeNl7uRgtGjSrCG0jhq65Q","0021501"
"UCZeNlQ0txPIU0i8_jGGNl8Q","0001658"
"UCZeQ-AH3G22jY8puEL4fH_g","0011956"
"UCZehYiyC_5OKKQWwIOoGGmg","0009696"
"UCZerlZOUvdjzS82zSLZzg-Q","0007245"
"UCZfJN2zb65fV31UvxTyUBDg","0016011"
"UCZg1S8O4EffEziBr2D5GLgQ","0022863"
"UCZgQT4tFcCaUDkAIVhpgkGQ","0002811"
"UCZh4VeiRYZPKsz761kmClLA","0020173"
"UCZhIMDoNd4BlRaEIgFcETVg","0019519"
"UCZhYWDEhmP5FjlrmdgBlq0g","0014398"
"UCZhdr156RnNR_5R-hq642_A","0014126"
"UCZhyfQyy8NO63PFbjUbmApw","0000184"
"UCZiv8PVZt7uiVs5Ft6fevdg","0021255"
"UCZix_ZkDB8cz1JsA36-1z5g","0005849"
"UCZjHaz63Qia4xQVJ9_7jFtg","0007463"
"UCZjKmtLlHAEQ73i51uwkIag","0004517"
"UCZjciCWAUiKxn-owqAV06-w","0004296"
"UCZjfl-iKjSKLhPLGSSbjW1A","0005827"
"UCZjlo8IT8XY_Bl2XCo8rxEw","0014368"
"UCZjzO53ov1TRKORsg9hjwmA","0000091"
"UCZkr9f2wWI7-d3J8K5Od9ZQ","0022613"
"UCZkuCh9LXd1Wm-xG6wSURKg","0016775"
"UCZkyfj7KJV5pyb3vEIBnWHQ","0018744"
"UCZl0udOSnJEPEY9xPXrO0dQ","0014219"
"UCZlJhlaQp_maaZSkW02wp5g","0017816"
"UCZlKLHYbPGSSR2izM_Tpefg","0021356"
"UCZlQnJOBlSojbgJWEW43gqQ","0010811"
"UCZlST-1ORAlQMXmBpvu-fog","0002503"
"UCZldsdL-n1H_XuX7RcVs0NQ","0012633"
"UCZlwX6J2QS_o1nyzTJWRXJg","0013423"
"UCZmMZ4Q09eE7IwUiMU-5uDA","0002506"
"UCZmNRedda_qu0FUxHko1cGQ","0008937"
"UCZmShpvAYwyi3V2pzEfE_UA","0018315"
"UCZmXMfTrq8-dKkWPmuZEYjw","0008008"
"UCZnHGupb764f-S20zXp0Qdg","0007136"
"UCZnVXnNxaIomXY_oNiMtmrQ","0014334"
"UCZne_DdOgbUNZUXBd4D6F1w","0000631"
"UCZniBhoD-WnL6ZA2tq8omzA","0008807"
"UCZniNDswum2d6qqYjKXSzhw","0006320"
"UCZnlvr3Ky-FMfivJcKdwKnA","0003161"
"UCZnpUH7aZvHy-ZpdK6v9NEg","0015712"
"UCZnpucyk28L5oYkg_qjVn5A","0008118"
"UCZoLnYcKUq-tPRV-jnkTCIw","0004862"
"UCZoQwJxco-WloyFDpqxz8sg","0004960"
"UCZoUwrHQR4otw-aUxlbfnjg","0000146"
